id,gare,geo_point,uic
2777593326,Maisons-Alfort - Alfortville,"48.8019103, 2.4265147",8768115
2698605957,Brunoy,"48.6991815, 2.5064959",8768212
2777593437,Maisons-Alfort - Alfortville,"48.8021514, 2.426425",8768115
3693965491,Neuilly - Porte Maillot,"48.8791908, 2.2865082",8738102
4102393141,Paris Austerlitz,"48.8413651, 2.3664562",8754700
2700428513,Brunoy,"48.699032, 2.5065361",8768212
4102393187,Paris Austerlitz,"48.8420513, 2.3663759",8754700
3253883708,Saint-Lazare,"48.8765974, 2.3264922",8738400
4102393593,Paris Austerlitz,"48.8421647, 2.3663123",8754700
403517892,Gare de L'Est,"48.877051403351985, 2.359102186471222",8711300
129604332,Orgerus - Béhoust,"48.826742388161925, 1.702397387707482",8739344
106873813,Ballancourt-sur-Essonne,"48.5319064, 2.371393599999999",8768143
2790576652,Maisons-Alfort - Alfortville,"48.8025348, 2.4264687",8768115
3270877271,Saint-Lazare,"48.8762065, 2.3240154",8738400
264502302,Gare de Lyon,"48.8442361, 2.3761935",8768600
94523928,Sainte-Geneviève-des-Bois,"48.652995108246024, 2.313239831847343",8754521
270465659,Orgerus - Béhoust,"48.826517791763756, 1.701577231550668",8739344
415077600,Musée d'Orsay,"48.86065692641489, 2.325554003805247",8754730
3830065277,Val De Fontenay,"48.8536974, 2.4881404",8711371
2889490977,Haussmann - Saint-Lazare,"48.8748059, 2.3300859",8728189
1656941919,Gare de Lyon,"48.8427318, 2.3754619999999997",8768600
2806612757,Nogent - Le Perreux,"48.8393961, 2.4940762",8711374
58191909,Saint-Lazare,"48.87750456341535, 2.323669010495279",8738400
2852063199,Nogent - Le Perreux,"48.8385332, 2.4946715",8711374
285145671,Mennecy,"48.5709487, 2.4326952",8768141
3149356331,Gare de Lyon,"48.8432847, 2.3745921",8768600
262187404,Corbeil Essonne,"48.614042850000004, 2.47290725",8768100
3159295800,Gare de Lyon,"48.8443361, 2.375505",8768600
3406091320,Saint-Lazare,"48.8762749, 2.3253382",8738400
4215056903,Nogent - Le Perreux,"48.8384568, 2.494626",8711374
3408681654,Saint-Lazare,"48.8762307, 2.3247973",8738400
3159295844,Gare de Lyon,"48.8446323, 2.373268",8768600
3414568594,Saint-Lazare,"48.8763202, 2.3259793",8738400
2835862075,Villiers-sur-Marne - Le Plessis-Trévise,"48.8231343, 2.5423127",8711379
3415716478,Saint-Lazare,"48.8763891, 2.3261655",8738400
134398778,Mantes la Jolie,"48.9891471, 1.70365115",8738150
4099594277,Haussmann - Saint-Lazare,"48.8750521, 2.3262647",8728189
839697531,Villiers-sur-Marne - Le Plessis-Trévise,"48.8237245, 2.5437062",8711379
154385975,Le Stade,"48.931723472942444, 2.261209870882033",8738109
3159296087,Gare de Lyon,"48.8452354, 2.3735578999999998",8768600
264612842,Évry - Courcouronnes,"48.625673449999994, 2.4311881",8768138
2835864203,Villiers-sur-Marne - Le Plessis-Trévise,"48.8232275, 2.5428110999999998",8711379
327613695,Gare du Nord,"48.8809666, 2.3572100000000002",8727102
3164464926,Gare de Lyon,"48.8439723, 2.3733825",8768600
2677865032,Villabé,"48.5925135, 2.4618607",8768161
3164497091,Gare de Lyon,"48.8436818, 2.3753412",8768600
1279432108,Gare du Nord,"48.8816163, 2.3563609",8727102
3164497096,Gare de Lyon,"48.8436029, 2.3751512999999997",8768600
2504487303,Gare du Nord,"48.8809309, 2.3569824",8727102
3164497147,Gare de Lyon,"48.8439084, 2.3757704",8768600
2504487308,Gare du Nord,"48.8813911, 2.3574791",8727102
3164498211,Gare de Lyon,"48.8445417, 2.3761693",8768600
2504487310,Gare du Nord,"48.8814518, 2.3571777",8727102
87674063,Poissy,"48.934622629655, 2.040795461164442",8738657
2724344132,Le Plessis-Chénet,"48.5738338, 2.4794926",8768162
230337369,Orly Ville,"48.74179375, 2.4030727",8754620
2805999831,Moulin Galant,"48.5861505, 2.4732404",8768140
3600945876,Gare de Lyon,"48.844336, 2.3734909",8768600
3232278407,Gare du Nord,"48.8805859, 2.3567716",8727102
417844956,Choisy le Roi,"48.76459495, 2.41148675",8754528
3232278480,Gare du Nord,"48.8807007, 2.3570001",8727102
118199685,Coignières,"48.743696528583655, 1.921306732908036",8739327
3232278691,Gare du Nord,"48.8808504, 2.3574963",8727102
3602757404,Gare de Lyon,"48.8441527, 2.3757164",8768600
2806000412,Moulin Galant,"48.5878077, 2.4733354",8768140
3605444999,Gare de Lyon,"48.8443463, 2.3732493",8768600
3232278927,Gare du Nord,"48.8811141, 2.3570661",8727102
34314778,La Verrière,"48.75583324878234, 1.939247500052196",8739325
318980972,Saint-Lazare,"48.8772843, 2.3236182",8738400
4098085806,Gare de L'Est,"48.8768351, 2.3587814",8711300
3232278982,Gare du Nord,"48.8812019, 2.3574072",8727102
4098085827,Gare de L'Est,"48.8768932, 2.3583947",8711300
2678480854,Corbeil Essonne,"48.6138171, 2.4718312",8768100
4098085833,Gare de L'Est,"48.8769815, 2.3585162",8711300
320306365,Bibliothèque François Mitterrand,"48.829592403158216, 2.377309559325364",8732832
4098085835,Gare de L'Est,"48.8770048, 2.3590512",8711300
320306369,Bibliothèque François Mitterrand,"48.82930585, 2.37717485",8732832
97905119,Villeneuve-Saint-Georges,"48.72952563099021, 2.445473998808836",8768182
2678481069,Corbeil Essonne,"48.6136567, 2.4721111000000002",8768100
103877737,Villeneuve-Saint-Georges,"48.729208801949575, 2.445316967671417",8768182
2678481161,Corbeil Essonne,"48.6139253, 2.4731564",8768100
175821683,Maisons-Laffitte,"48.94624558067399, 2.144485561490652",8738642
3232279095,Gare du Nord,"48.8814047, 2.3577617",8727102
421310766,Maisons-Laffitte,"48.94563526479291, 2.144449964841006",8738642
3232279103,Gare du Nord,"48.8815454, 2.3576271",8727102
2806888217,Herblay,"48.9903766, 2.1619783",8738188
4088644281,Magenta,"48.8798594, 2.3583575",8728187
28824345,Fontenay-le-Fleury,"48.807284249999995, 2.04081285",8739340
4097707232,Gare de L'Est,"48.8772732, 2.3587273",8711300
2711553878,Épluches,"49.0547851, 2.1222791",8727614
4098085812,Gare de L'Est,"48.8768509, 2.3583931",8711300
2711553916,Épluches,"49.054909, 2.1226208",8727614
4098085829,Gare de L'Est,"48.8769172, 2.3591865",8711300
3785969044,Bibliothèque François Mitterrand,"48.8298998, 2.3770796",8732832
2702729500,Évry - Courcouronnes,"48.6256504, 2.4302267",8768138
2711512738,Pont Petit,"49.0610056, 2.1313512",8727615
4099963124,Gare de L'Est,"48.8770604, 2.3591331",8711300
409737584,Versailles Chantiers,"48.79593415, 2.1337498",8739300
3247567398,Bibliothèque François Mitterrand,"48.8287341, 2.3781684",8732832
2781593186,Méry sur Oise,"49.0581631, 2.1913863",8727666
320306262,Bibliothèque François Mitterrand,"48.82944585, 2.37721225",8732832
2709983046,Auvers-sur-Oise,"49.0703843, 2.1752221",8727654
2702729708,Évry - Courcouronnes,"48.6260695, 2.4282687",8768138
3253938506,Saint-Lazare,"48.876766, 2.3263948",8738400
319291699,Bibliothèque François Mitterrand,"48.82966767860125, 2.377433174271947",8732832
2709983078,Auvers-sur-Oise,"49.0704133, 2.1754549",8727654
2823554696,Le Bras de Fer,"48.6233216, 2.4509676",8768139
319339842,Bibliothèque François Mitterrand,"48.82823905, 2.3784218",8732832
3270905999,Saint-Lazare,"48.875926, 2.3244486",8738400
2823556039,Le Bras de Fer,"48.6231855, 2.4513818",8768139
3270913561,Saint-Lazare,"48.8761415, 2.3247083",8738400
3268094646,Bibliothèque François Mitterrand,"48.8295455, 2.3769887",8732832
2868278328,Vaucelles,"49.0213127, 2.2304893",8727662
2797717012,Evry - Val de Seine,"48.6347023, 2.4518781",8768136
4217006635,Conflans Fin d'Oise,"48.9893916, 2.074503",8738145
2797717022,Evry - Val de Seine,"48.6348014, 2.4517731",8768136
3405555200,Saint-Lazare,"48.8761686, 2.3254714",8738400
2806058350,Grand Bourg,"48.6489949, 2.434468",8768135
2811305384,Saint-Leu-la-Forêt,"49.015394, 2.2428264",8727660
3268094994,Bibliothèque François Mitterrand,"48.8297841, 2.3761069",8732832
3406091325,Saint-Lazare,"48.8762913, 2.3254719",8738400
320306044,Bibliothèque François Mitterrand,"48.82958565, 2.37732555",8732832
3406091339,Saint-Lazare,"48.876342, 2.3258751",8738400
3618052116,Bibliothèque François Mitterrand,"48.8295998, 2.3771224",8732832
2811428324,Saint-Leu-la-Forêt,"49.014879, 2.2432707",8727660
3649273727,Bibliothèque François Mitterrand,"48.8296358, 2.3760656",8732832
3408677921,Saint-Lazare,"48.8763556, 2.325799",8738400
374625555,Bibliothèque François Mitterrand,"48.82907963301236, 2.378066223932055",8732832
2811428326,Saint-Leu-la-Forêt,"49.0149655, 2.2431647",8727660
3783187994,Bibliothèque François Mitterrand,"48.8298447, 2.3772966",8732832
2811428346,Saint-Leu-la-Forêt,"49.0153545, 2.2429276",8727660
374743898,Bibliothèque François Mitterrand,"48.82946698155969, 2.377460537913487",8732832
3409201194,Saint-Lazare,"48.8761981, 2.3256005",8738400
374743929,Bibliothèque François Mitterrand,"48.829340042047114, 2.377579150128907",8732832
2811428356,Saint-Leu-la-Forêt,"49.0154712, 2.2424789",8727660
374750746,Bibliothèque François Mitterrand,"48.82876738155969, 2.378120837913487",8732832
3415716472,Saint-Lazare,"48.8761495, 2.3256586",8738400
812854808,Paris Austerlitz,"48.8414485, 2.3654773000000002",8754700
3415716476,Saint-Lazare,"48.8762748, 2.3252464",8738400
70231406,Athis-Mons,"48.71265970000001, 2.403040699999999",8754525
243567960,Athis-Mons,"48.71243087457259, 2.4035853457355882",8754525
2837806774,Ermont Halte,"48.9899276, 2.2635385",8727658
2481752359,Gare de Lyon,"48.8449463, 2.3717235",8768600
819102097,Saint-Lazare,"48.8773191, 2.3268758",8738400
375677395,Bibliothèque François Mitterrand,"48.82958825, 2.3776699",8732832
2837808016,Ermont Halte,"48.9905961, 2.2631349",8727658
3093823791,Paris Austerlitz,"48.8413746, 2.3665363",8754700
2809095936,Gros Noyer Saint-Prix,"48.9963699, 2.2595511999999998",8727659
379062328,Bibliothèque François Mitterrand,"48.82914305, 2.37789095",8732832
2809095957,Gros Noyer Saint-Prix,"48.9966318, 2.2593452",8727659
3134111871,Paris Austerlitz,"48.8412405, 2.3663239",8754700
2889490592,Haussmann - Saint-Lazare,"48.8749366, 2.3285305",8728189
3134173214,Paris Austerlitz,"48.8408066, 2.3666745",8754700
2809115466,Gros Noyer Saint-Prix,"48.9968988, 2.2589266",8727659
415282350,Vigneux sur Seine,"48.708402048806185, 2.41468314894877",8768130
2889490943,Haussmann - Saint-Lazare,"48.8748473, 2.3300083",8728189
408281835,Paris Austerlitz,"48.84135427861525, 2.366145177114955",8754700
2860893019,Mériel,"49.0773436, 2.2051047",8727667
3618879308,Gare de Lyon,"48.8437141, 2.377637",8768600
2985887704,Mériel,"49.0777184, 2.2055485",8727667
3632348517,Gare de Lyon,"48.8442026, 2.375995",8768600
4099947624,Haussmann - Saint-Lazare,"48.8751585, 2.3285551",8728189
3647537802,Gare de Lyon,"48.8434798, 2.3772051",8768600
2752821518,Luzarches,"49.1173043, 2.4207775",8727657
3687461820,Gare de Lyon,"48.8451768, 2.3738496",8768600
4099981898,Haussmann - Saint-Lazare,"48.8747951, 2.3295502",8728189
3692246921,Gare de Lyon,"48.8444829, 2.3730634",8768600
2737584792,Survilliers - Fosses,"49.0992172, 2.5251265",8727626
4085113313,Gare de Lyon,"48.8445568, 2.3735453",8768600
4099981905,Haussmann - Saint-Lazare,"48.8747969, 2.3294677",8728189
4086241291,Gare de Lyon,"48.8429196, 2.3748293",8768600
2737584916,Survilliers - Fosses,"49.0997055, 2.5251768",8727626
4086641822,Gare de Lyon,"48.8441328, 2.3735293",8768600
4100056184,Haussmann - Saint-Lazare,"48.874815, 2.3288375",8728189
4087193255,Gare de Lyon,"48.8449444, 2.3737976",8768600
2737668978,Survilliers - Fosses,"49.0995325, 2.525601",8727626
4121546909,Gare de Lyon,"48.8453031, 2.3740251",8768600
618757910,Gare de L'Est,"48.8775765, 2.3583904",8711300
2043864963,Gare du Nord,"48.8799324, 2.355137",8727102
4300738205,Gare de Lyon,"48.8441529, 2.3755666",8768600
2506561045,Gare de L'Est,"48.8767208, 2.3583286",8711300
2847425408,Gare de L'Est,"48.8775617, 2.3588687999999998",8711300
3132092675,Gare de L'Est,"48.8765226, 2.3591499",8711300
3132092677,Gare de L'Est,"48.8765607, 2.3590014",8711300
2847425256,Gare de L'Est,"48.8768713, 2.3603319",8711300
3132152775,Gare de L'Est,"48.8772459, 2.3589348",8711300
2847425288,Gare de L'Est,"48.8770366, 2.3601663999999998",8711300
3132152801,Gare de L'Est,"48.8774115, 2.3582168",8711300
2847425345,Gare de L'Est,"48.8772265, 2.3597829",8711300
3414963340,Gare de L'Est,"48.8780137, 2.3588993",8711300
2847425351,Gare de L'Est,"48.8772349, 2.3597503",8711300
4050183415,Gare de L'Est,"48.8774378, 2.3582266",8711300
2847425389,Gare de L'Est,"48.8773828, 2.3595426",8711300
3837911660,Bibliothèque François Mitterrand,"48.8291663, 2.3773754",8732832
415224562,Montgeron - Crosne,"48.70814876316581, 2.462102554937367",8768210
3841822819,Bibliothèque François Mitterrand,"48.8290535, 2.3773587",8732832
415224565,Montgeron - Crosne,"48.7081773, 2.4621246",8768210
3093824035,Paris Austerlitz,"48.8415644, 2.3657281",8754700
243745650,Montgeron - Crosne,"48.7091732, 2.4643469000000002",8768210
3093824066,Paris Austerlitz,"48.8418568, 2.3652033",8754700
295002044,La Norville - St Germain les Arpajon,"48.59299816900158, 2.268380129430998",8754545
3093824096,Paris Austerlitz,"48.8425584, 2.3645761",8754700
134930127,Brétigny sur Orge,"48.60719965, 2.30136195",8754519
4065403470,Paris Austerlitz,"48.8414129, 2.3656992",8754700
420793957,Brétigny sur Orge,"48.606590369934096, 2.30234721005098",8754519
1239297644,Gare de Lyon,"48.8447402, 2.3718129",8768600
420793966,Brétigny sur Orge,"48.6067928, 2.3017936",8754519
3093823779,Paris Austerlitz,"48.8414366, 2.3658899",8754700
4069972849,Paris Austerlitz,"48.841306, 2.3665902",8754700
3093823826,Paris Austerlitz,"48.8415185, 2.3666929",8754700
4102393047,Paris Austerlitz,"48.8411907, 2.3659137",8754700
3093824048,Paris Austerlitz,"48.8416299, 2.3667983",8754700
4102393077,Paris Austerlitz,"48.8412557, 2.3659125",8754700
3105200582,Paris Austerlitz,"48.8413595, 2.3662172999999997",8754700
412068231,Juvisy sur Orge,"48.68951539124528, 2.382968914528338",8754524
3105200597,Paris Austerlitz,"48.8415812, 2.3665603",8754700
4102393130,Paris Austerlitz,"48.8413382, 2.3663137",8754700
3134111865,Paris Austerlitz,"48.8411781, 2.3663733",8754700
2690851591,Chaville - Rive-Gauche,"48.8045603, 2.1882739",8739320
361040954,Pont du Garigliano - Hôpital européen Georges-Pompidou,"48.8392877, 2.27046655",8739332
4102393160,Paris Austerlitz,"48.8415021, 2.3661787",8754700
367577755,Pont du Garigliano - Hôpital européen Georges-Pompidou,"48.83942403185557, 2.270978535991767",8739332
4102393598,Paris Austerlitz,"48.8422054, 2.366484",8754700
94404959,Javel,"48.8471302321615, 2.278092825782795",8739306
354741806,Gare de Lyon,"48.84437405199833, 2.373393507911879",8768600
422662608,Avenue du Président Kennedy,"48.85313654000841, 2.280409919942625",8754320
2726124715,Chaville - Rive-Gauche,"48.8047799, 2.1888388",8739320
422616302,Boulainvilliers,"48.856474192735895, 2.275112922605094",8754318
4102791282,Paris Austerlitz,"48.8414342, 2.3662098",8754700
422616321,Boulainvilliers,"48.85651012448398, 2.275369128484352",8754318
355771861,Gare de Lyon,"48.8443610129396, 2.376725155256373",8768600
82228507,Boulainvilliers,"48.8579037, 2.2741415",8754318
1631589082,Gare de Lyon,"48.8435722, 2.3749497",8768600
422616319,Boulainvilliers,"48.85765274286325, 2.27408216412834",8754318
1631589085,Gare de Lyon,"48.8436328, 2.3750291",8768600
25029728,Avenue Henri-Martin,"48.86657650239234, 2.272591209839417",8738104
2872764494,Sèvres - Ville d'Avray,"48.8267145, 2.200539",8738234
230125077,Champs de Mars - Tour Eiffel,"48.8575041529967, 2.290407808554651",8739305
2872764725,Sèvres - Ville d'Avray,"48.8272866, 2.2008043",8738234
414450392,Champs de Mars - Tour Eiffel,"48.85730701324375, 2.290875552841979",8739305
2601061468,Gare de Lyon,"48.8442275, 2.3736186",8768600
230126407,Pont de l'Alma,"48.862680975953616, 2.300967153933574",8739304
421251505,Cergy Préfecture,"49.0366606, 2.0792816",8738190
2678981651,Ponthierry Pringy,"48.5350655, 2.5449268",8768252
246082957,Neuilly - Porte Maillot,"48.87872665581777, 2.285737854604756",8738102
2678897749,Saint-Fargeau,"48.5646755, 2.5427092",8768254
27809411,Pontoise,"49.04771396120314, 2.092981674125631",8727613
2678897771,Saint-Fargeau,"48.5649209, 2.5425689",8768254
1279432051,Gare du Nord,"48.8816257, 2.356314",8727102
2679385860,Boissise-le-Roi,"48.5293855, 2.5727906",8768251
1279432067,Gare du Nord,"48.8817335, 2.3557789",8727102
3164464915,Gare de Lyon,"48.8440265, 2.3736909",8768600
152962398,Pontoise,"49.04610605958302, 2.093787051051947",8727613
240459681,Garches - Marnes la Coquette,"48.8383603, 2.1869725",8738225
2792946959,Neuville Université,"49.0138706, 2.0782569",8733448
3164497151,Gare de Lyon,"48.8439594, 2.3758037",8768600
2697589313,Cesson,"48.5637667, 2.5951399",8768216
2870395562,Éragny - Neuville,"49.0182359, 2.0906849",8738141
3166377834,Gare de Lyon,"48.8433603, 2.3748794",8768600
2870395594,Éragny - Neuville,"49.0182034, 2.0906536",8738141
2973114807,Cesson,"48.5634244, 2.5950504",8768216
2792987670,Cergy Préfecture,"49.0361875, 2.0799401",8738190
2697589309,Cesson,"48.5635863, 2.595682",8768216
2792987808,Cergy Préfecture,"49.0366502, 2.0792933",8738190
363816243,Gare de Lyon,"48.84410700000001, 2.37576895",8768600
4210407890,Cergy Préfecture,"49.0364493, 2.0798293",8738190
402642141,Gare de L'Est,"48.876814399999994, 2.36075385",8711300
399901307,Gare Montparnasse,"48.841227849999996, 2.32072975",8739100
406611135,Gare de Lyon,"48.8444376, 2.37252085",8768600
421837403,Saint-Michel Notre-Dame,"48.853663462341444, 2.34490585245377",8754731
3166378562,Gare de Lyon,"48.8443742, 2.3730143",8768600
2793679862,Cergy Le Haut,"49.0484158, 2.0119851",8738265
3600933059,Gare de Lyon,"48.8444038, 2.3735223",8768600
2793017591,Cergy - Saint-Christophe,"49.0494012, 2.0357691",8738249
355528979,Gare de Lyon,"48.84330284720154, 2.376652907410196",8768600
2793017688,Cergy - Saint-Christophe,"49.0495202, 2.0348265",8738249
355528983,Gare de Lyon,"48.84319201734776, 2.376512148904083",8768600
