Nom de la gare,Code UIC complet,Année,Total Voyageurs
Les Essarts-le-Roi,87393280,2020,432112
Les Houches,87746743,2020,14700
Les Moussoux,87746818,2020,1547
Les Ormes,87575118,2020,2261
Les Pélerins,87746776,2020,3262
Les Quatre Roues,87576181,2020,276
Les Saules,87546226,2020,682114
L'Escarène,87756809,2020,17737
Lesquin,87286849,2020,102760
L'Hermitage - Mordelles,87471060,2020,30059
L'Hôpital-du-Grosbois,87718528,2020,18707
Liévin,87345041,2020,33409
Ligugé,87575274,2020,8284
Lille Flandres,87286005,2020,13906563
Limay,87381582,2020,367452
Limersheim,87212274,2020,65038
Lisieux,87444265,2020,662324
Longages - Noé,87611053,2020,77042
Longueau,87313049,2020,285493
Lorient Bretagne Sud,87476002,2020,962917
Lorraine TGV,87142109,2020,258584
Loulay,87491290,2020,1553
Louverné,87478511,2020,100
Lunel,87773408,2020,386217
Lurbe-Saint-Christau,87672741,2020,1443
Lusignan,87485540,2020,31615
Lyon Part Dieu,87723197,2020,19541666
Macau,87581199,2020,34157
Magalas,87781666,2020,3285
Malansac,87476689,2020,30972
Malling,87191627,2020,9
Marchezais - Broué,87393470,2020,115870
Mareil-Marly,87382812,2020,29264
Maresquel-Ecquemicourt,87317206,2020,1
Mareuil-sur-Ourcq,87116665,2020,62353
Margaux,87581215,2020,27822
Margival,87271882,2020,0
Marignier,87746347,2020,116703
Marle sur Serre,87296095,2020,44179
Marles-en-Brie,87116228,2020,230142
Marlieux - Châtillon,87723767,2020,78631
Marne-la-Vallée Chessy,87111849,2020,2492919
Marseille Saint-Charles,87751008,2020,9569704
Martres-Tolosane,87611087,2020,24473
Marvejols,87783282,2020,9125
Massérac,87471227,2020,1210
Masseret,87594820,2020,4637
Massiac - Blesle,87734871,2020,24066
Maurecourt,87381483,2020,284064
Mauves-sur-Loire,87481150,2020,10727
Mauzens-et-Miremont,87595728,2020,199
Meaux,87116103,2020,5193862
Mennetou-sur-Cher,87576728,2020,1931
Menton,87756486,2020,1106504
Mérenvielle,87611814,2020,41922
Méry-sur-Oise,87276667,2020,366723
Messac - Guipry,87471185,2020,192045
Mesvres,87694158,2020,3184
Meudon,87393108,2020,607783
Meurchin,87345272,2020,34147
Meymac,87594275,2020,15341
Mignaloux - Nouaillé,87575704,2020,1869
Mitry - Claye,87271528,2020,1615814
Mohon,87172155,2020,5904
Moirans La Galifette,87747691,2020,120156
Molsheim,87214577,2020,1221223
Mont de Terre,87287128,2020,452
Montaigut-le-Blanc,87597674,2020,391
Montauban Ville Bourbon,87611244,2020,835407
Montaut Bétharram,87672113,2020,157
Montbard,87713131,2020,265249
Montbazon,87571406,2020,7924
Montbré,87171256,2020,1355
Montendre,87491183,2020,23555
Montescourt-Lizerolles,87296418,2020,10896
Montfort-le-Gesnois,87396291,2020,10933
Montfort-sur-Meu,87471078,2020,291403
Montigny-en-Ostrevent,87345306,2020,95958
Mont-Louis - La Cabanasse,87784793,2020,49246
Montoir-de-Bretagne,87481713,2020,22570
Montpaon,87781534,2020,115
Montpellier Sud de France,87688887,2020,1013031
Montrichard,87574855,2020,67643
Montville,87411801,2020,107338
Mothern,87212456,2020,2617
Motteville,87411280,2020,61279
Moulin Galant,87681403,2020,346339
Moult - Argences,87444190,2020,42302
Mulhouse Dornach,87182055,2020,118983
Mulhouse Musées,87534339,2020,0
Mullerhof,87214643,2020,6121
Munchhausen,87212449,2020,2518
Mundolsheim,87212100,2020,41411
Munster Badischhof,87386540,2020,10721
Murat,87645481,2020,11931
Muret,87611038,2020,657802
Nangis,87116095,2020,585182
Nantes,87481002,2020,8047221
Nanteuil-le-Haudouin,87271577,2020,246534
Nantiat,87592444,2020,13508
Neuilly-lès-Dijon,87712182,2020,3340
Nevers,87696005,2020,559625
Nevers Le Banlay,87559070,2020,61090
Nexon,87592725,2020,46283
Nice,87756056,2020,5221606
Nice Riquier,87756353,2020,1520804
Niort,87485300,2020,805350
Nœux-les-Mines,87342139,2020,60420
Nogent-sur-Vernisson,87684274,2020,33275
Noyal - Acigné,87471540,2020,141669
Nozières - Brignon,87775353,2020,10869
Nyer,87784736,2020,32
Obernai,87214288,2020,493365
Objat,87594630,2020,5336
Oermingen,87215632,2020,22606
Ollioules - Sanary-sur-Mer,87755231,2020,244590
Orangis Bois de l'Épine,87681346,2020,1382172
Orly Ville,87546200,2020,985893
Ors,87295667,2020,270
Oulchy - Breny,87116699,2020,0
Pagny-sur-Moselle,87192468,2020,249760
Pamiers,87611343,2020,178137
Pamproux,87485524,2020,5611
Paris Est,87113001,2020,21987629
Paris Montparnasse,87391003,2020,35162417
Peltre,87192203,2020,19134
Périgueux Saint-Georges,87595504,2020,471
Pernes - Camblain,87342550,2020,2820
Perrignier,87745620,2020,37640
Pers,87645176,2020,207
Petit-Croix,87184267,2020,16419
Pezou,87574541,2020,1136
Pibrac,87611830,2020,81695
Picon Busserine,87759290,2020,4073
Plaisir - Les Clayes,87393629,2020,528292
Plestan,87473090,2020,5232
Plougonver,87473538,2020,3700
Plouigneau,87474411,2020,841
Podensac,87582734,2020,71428
Poitiers,87575001,2020,1897571
Poix-de-Picardie,87313395,2020,72017
Poligny,87718189,2020,82738
Polliat,87725846,2020,4945
Pompadour,87594663,2020,843
Pons,87491100,2020,16113
Pont de Briques,87317115,2020,1501
Pont de la Deûle,87345207,2020,13177
Pont-à-Vendin,87345264,2020,51875
Pont-de-l'Arche,87415661,2020,6016
Pont-Melvez,87473520,2020,5599
Pontorson - Mont-Saint-Michel,87478263,2020,17813
Pont-Sainte-Maxence,87276329,2020,595440
Porchefontaine,87393165,2020,479100
Port Boulet,87571794,2020,88569
Porta,87611491,2020,1
Pougny - Chancy,87745380,2020,4243
Prades - Molitg-les-Bains,87784637,2020,4349
Praye sous Vaudémont,87141622,2020,863
Prouvy - Thiant,87343418,2020,878
Provins,87116160,2020,374081
Puget-Ville,87755363,2020,14026
Puybrun,87594754,2020,715
Rang-du-Fliers - Verton - Berck,87317057,2020,177052
Ranguin,87757732,2020,48598
Reignac-sur-Indre,87571455,2020,23223
Reims,87171009,2020,2551210
Reims Maison Blanche,87171272,2020,56436
Remy,87313403,2020,7776
Rennes,87471003,2020,7431788
Rezé Pont Rousseau,87481036,2020,115148
Ribécourt-Dreslincourt,87276766,2020,87888
Rive-de-Gier,87726331,2020,419682
Rognac,87753251,2020,154490
Rolleville,87413740,2020,162
Romanèche-Thorins,87725739,2020,26448
Romans - Bourg-de-Péage,87761650,2020,247897
Romorantin-Lanthenay,87576025,2020,96061
Rosa Parks,87654798,2020,4943168
Roscoff,87474635,2020,6737
Rosières-en-Santerre,87313460,2020,81265
Rosny-sous-Bois,87113704,2020,3231304
Roumazières-Loubert,87583468,2020,360
Rue,87317404,2020,82576
Russ Hersbach,87214684,2020,54688
Saillagouse,87784835,2020,2307
Saillat - Chassenon,87592717,2020,2102
Saincaize-Meauce,87696260,2020,1543
Saint-Agnan,87694851,2020,1506
Saint-Amarin,87182600,2020,42380
Saint-Armel,87471318,2020,2892
Saint-Aubin - Saint-Luperce,87394213,2020,14947
Saint-Chély-d'Apcher,87783241,2020,51956
Saint-Christophe-Vallon,87613257,2020,3433
Saint-Cyr-l'École,87393223,2020,2587492
Saint-Denis,87271015,2020,17575917
Saint-Denis-de-Pile,87584508,2020,24752
Saint-Dizier,87175000,2020,119594
Sainte-Cécile-d'Andorge,87775239,2020,831
Sainte-Foy-la-Grande,87584193,2020,132836
Sainte-Maure - Noyant,87575050,2020,64969
Saint-Étienne Carnot,87726901,2020,73450
Saint-Étienne Châteaucreux,87726000,2020,1776534
Saint-Florentin - Vergigny,87683318,2020,45126
Saint-Fons,87728501,2020,48401
Saint-Gaudens,87611137,2020,156290
Saint-Georges-de-Commiers,87747568,2020,1928
Saint-Germain - Saint-Rémy,87393520,2020,0
Saint-Germain-des-Fossés,87732206,2020,94690
Saint-Gratien,87276170,2020,1454020
Saint-Hilaire - Brizambourg,87491324,2020,201
Saint-Jean-Pied-de-Port,87673723,2020,25802
Saint-Laurent-du-Var,87756346,2020,518192
Saint-Laurent-en-Grandvaux,87715417,2020,14777
Saint-Léger-sur-Dheune,87694364,2020,11019
Saint-Léonard,87144477,2020,1435
Saint-Lothain,87718197,2020,2787
Saint-Louis La Chaussée,87181016,2020,40765
Saint-Macaire,87582825,2020,11572
Saint-Marcellin,87761718,2020,346192
Saint-Martin du Touch,87353599,2020,8299
Saint-Martin-du-Vivier,87411413,2020,0
Saint-Martory,87611103,2020,3550
Saint-Mathurin-sur-Loire,87487892,2020,64069
Saint-Maurice-de-Beynost,87723536,2020,123255
Saint-Médard-sur-Ille,87478024,2020,32013
Saint-Michel-sur-Meurthe,87144683,2020,2379
Saint-Michel-sur-Orge,87545202,2020,1896118
Saint-Pé-de-Bigorre,87671362,2020,97
Saint-Péray,87761494,2020,1051
Saint-Pierre-d'Albigny,87741223,2020,80062
Saint-Pierre-de-Chignac,87595520,2020,117
Saint-Pol-de-Léon,87474569,2020,1173
Saint-Pol-sur-Ternoise,87342337,2020,84539
Saint-Quentin,87296004,2020,774203
Saint-Romain-de-Popey,87721456,2020,11245
Saint-Romain-le-Puy,87726430,2020,30689
Saint-Savinien,87491035,2020,10866
Saint-Sulpice - Izon,87584722,2020,69344
Saint-Victor-l'Abbaye,87415166,2020,9271
Saint-Victurnien,87592683,2020,2816
Salbris,87543165,2020,139089
Salles-Courbatiès,87613877,2020,2547
Sanry-sur-Nied,87192229,2020,7413
Santes,87286401,2020,29459
Sarlat-la-Canéda,87595827,2020,32237
Saujon,87491811,2020,29426
Saumur,87487603,2020,459355
Sauveterre-la-Lémance,87586495,2020,826
Seclin,87286518,2020,197066
Selles-Saint-Denis,87576140,2020,18899
Sennecey-le-Grand,87725614,2020,23939
Septèmes-les-Vallons,87751800,2020,13658
Sept-Saulx,87171645,2020,11372
Sermaise,87545517,2020,71836
Serquigny,87444315,2020,15653
Servon-sur-Vilaine,87471532,2020,90761
Sevran Beaudottes,87271445,2020,4799861
Sèvres Rive Gauche,87393124,2020,1142545
Sorgues - Châteauneuf-du-Pape,87765206,2020,100017
Tanus,87615674,2020,2586
Tarare,87721472,2020,348846
Thann Saint-Jacques,87182881,2020,161347
Theillay,87543199,2020,10604
Thomery,87682252,2020,110918
Thun le Paradis,87381822,2020,214239
Tieffenbach - Struth,87215699,2020,39193
Tincques,87342303,2020,13028
Tournus,87725622,2020,252911
Tracy - Sancerre,87696161,2020,7910
Trie-Château,87381236,2020,17945
Uzerche,87594200,2020,43161
Vaas,87396598,2020,4154
Val d'Argenteuil,87381798,2020,3584796
Valençay,87576215,2020,15310
Valence TGV Rhône-Alpes Sud,87763029,2020,1550358
Valenciennes,87343004,2020,2034249
Vallon-en-Sully,87641357,2020,21357
Valmondois,87276535,2020,566468
Vaucresson,87382267,2020,976268
Vaux-sur-Seine,87381814,2020,156492
Veauche - Saint-Galmier,87726208,2020,54825
Véretz - Montlouis,87574434,2020,17619
Verneuil-l'Étang,87116079,2020,365189
Verneuil-sur-Serre,87297119,2020,3813
Verneuil-sur-Vienne,87592675,2020,1
Vernon - Giverny,87415604,2020,1049402
Vernouillet - Verneuil,87386656,2020,1449814
Vernou-la-Celle-sur-Seine,87682468,2020,29656
Vern-sur-Seiche,87471029,2020,6368
Verzeille,87615138,2020,221
Vias,87781260,2020,6242
Vic-le-Comte,87734186,2020,181768
Vieilleville,87597633,2020,1677
Vierzy,87271783,2020,274
Vif,87747576,2020,3103
Vigneux-sur-Seine,87681304,2020,3532283
Vignory,87142232,2020,3497
Villaines-sous-Bois,87272021,2020,51848
Villars-les-Dombes,87723759,2020,310541
Villefranche - Vernet-les-Bains,87784686,2020,145043
Villefranche-sur-Cher,87576884,2020,21318
Villefranche-sur-Saône,87721332,2020,1458296
Villeherviers,87576165,2020,7509
Villeneuve-Saint-Georges,87681825,2020,9783858
Villeneuve-sur-Yonne,87683219,2020,34580
Villepreux - Les Clayes,87393413,2020,1103494
Villers-Saint-Sépulcre,87313593,2020,5033
Villetaneuse Université T11,87697318,2020,1006890
Vimy,87342576,2020,10616
Vinay,87761726,2020,106879
Vions - Chanaz,87741108,2020,8868
Virieu sur Bourbre,87747204,2020,17414
Virieu-le-Grand - Belley,87741504,2020,29627
Vittel,87144279,2020,42037
Voreppe,87747337,2020,228572
Vorey,87734723,2020,29492
Vulaines-sur-Seine - Samoreau,87682443,2020,28791
Weyersheim,87213678,2020,130434
Yffiniac,87473116,2020,19066
Yutz,87191304,2020,804
Achiet-le-Grand,87342048,2019,97848
Aguilcourt - Variscourt,87171702,2019,8796
Aiguebelette-le-Lac,87741421,2019,4754
Aillevillers,87185629,2019,7348
Ailly-sur-Noye,87313221,2019,110710
Aix-en-Provence,87751404,2019,542347
Albertville,87741645,2019,310114
Alès,87775288,2019,433827
Allenc,87783654,2019,235
Alleyras,87731885,2019,1310
Amagne - Lucquy,87172262,2019,52065
Amboise,87574343,2019,589710
Ancenis,87481192,2019,998815
Andrésy,87381491,2019,445551
Anse,87721324,2019,444151
Antibes,87757674,2019,2440877
Anvin,87317255,2019,811
Anzeling,87191387,2019,1591
Arengosse,87671479,2019,4562
Argelès-sur-Mer,87784231,2019,117724
Arpajon,87545467,2019,1725668
Arras,87342014,2019,4297088
Aspres-sur-Buëch,87763250,2019,8513
Assat,87672162,2019,273
Aubergenville Élisabethville,87386730,2019,1900062
Aubie - Saint-Antoine,87491233,2019,39025
Aubin,87613224,2019,5717
Aubrives,87172122,2019,10424
Auch,87611749,2019,225670
Aumont-Aubrac,87783266,2019,8036
Auray,87476200,2019,887927
Aurec-sur-Loire,87726760,2019,69598
Auxonne,87713347,2019,298952
Avallon,87683789,2019,45473
Avenue Henri Martin,87381046,2019,809171
Avignonet-Lauragais,87616011,2019,20463
Avord,87576439,2019,35132
Avranches,87448514,2019,16899
Azay-sur-Cher,87574442,2019,13599
Azerailles,87141408,2019,10951
Bagnols - Chadenet,87783647,2019,692
Balagny Saint-Épin,87313569,2019,10295
Bartenheim,87182113,2019,143212
Baule,87574152,2019,16635
Béard,87696468,2019,334
Beaulieu-sur-Mer,87756379,2019,580072
Belfort,87184002,2019,1124537
Bergues,87281105,2019,202757
Bertry,87345553,2019,8199
Beslé,87471219,2019,28946
Beuvrages,87343160,2019,2320
Béziers,87781005,2019,1129019
Bièvres,87393546,2019,426162
Biganos Facture,87582478,2019,958484
Bischwiller,87213611,2019,656797
Blanquefort,87581728,2019,159082
Boisseaux,87543082,2019,7250
Boissise-le-Roi,87682518,2019,129195
Bonneval,87545731,2019,42944
Bonnières-sur-Seine,87415893,2019,636589
Bons-en-Chablais,87745596,2019,104878
Boucau,87673095,2019,8764
Bouffémont - Moisselles,87276485,2019,1064575
Boulainvilliers,87543181,2019,3130349
Boulouris sur Mer,87757534,2019,19593
Bourg-Bruche,87214775,2019,7947
Bourg-en-Bresse,87743005,2019,1770487
Bourg-Madame,87784876,2019,4528
Boussay - La Bruffière,87481176,2019,13195
Boussy-Saint-Antoine,87682138,2019,3487143
Brax - Léguevin,87611822,2019,174997
Brazey-en-Plaine,87713644,2019,36997
Breteil,87471102,2019,87850
Bréval,87381624,2019,324134
Briançon,87763607,2019,156681
Brignac,87592063,2019,98
Brignais,87722728,2019,317178
Brion - Laizy,87694596,2019,4426
Brionne,87415364,2019,13096
Briouze,87448084,2019,37420
Broons,87473074,2019,36462
Bruges,87581736,2019,51176
Brumath,87212134,2019,619310
Brunémont,87345439,2019,3148
Bruyères,87144154,2019,50987
Buire-sur-l'Ancre,87316067,2019,2990
Caen,87444000,2019,3173011
Cagnes-sur-Mer,87756320,2019,1343669
Cahors,87613000,2019,331604
Calonne-Ricouart,87342543,2019,54456
Cannes La Bocca,87757617,2019,212472
Cantin,87345413,2019,46429
Carcassonne,87615286,2019,775306
Carignan,87172353,2019,20213
Cassis,87751776,2019,294183
Castelnau-d'Estrétefonds,87611665,2019,229548
Castelsarrasin,87611897,2019,76508
Ceilhes - Roqueredonde,87781542,2019,359
Cerizay,87487280,2019,535
Cernay (Haut-Rhin),87182410,2019,400877
Cesson,87682161,2019,2087642
Cesson-Sévigné,87334490,2019,145459
Chabris,87576223,2019,24538
Chagny,87713578,2019,325664
Chaingy Fourneaux Plage,87574111,2019,14271
Chalonnes-sur-Loire,87484204,2019,176200
Chamalières-sur-Loire,87734731,2019,1866
Chambéry - Challes-les-Eaux,87741009,2019,3701807
Chambly,87276725,2019,674357
Chamborigaud,87775221,2019,6555
Champ de Mars Tour Eiffel,87393058,2019,7947231
Champagney,87185348,2019,52227
Champbenoist - Poigny,87115873,2019,220552
Champigneulles,87141085,2019,14994
Champigny sur Yonne,87683128,2019,80015
Champtocé-sur-Loire,87484352,2019,37933
Charbonnières-les-Bains,87721530,2019,252754
Chartres,87394007,2019,2732020
Chasseneuil-du-Poitou,87575225,2019,13325
Châteaubourg,87471524,2019,465229
Châteauneuf-sur-Cher,87576298,2019,10472
Château-Renault,87574665,2019,68702
Châtel - Nomexy,87144071,2019,126310
Châtelaudren - Plouagat,87473140,2019,11356
Chaugey,87712679,2019,9833
Chessy,87721761,2019,19161
Chilly-Mazarin,87393637,2019,1027095
Chirac,87783290,2019,22
Chocques,87342220,2019,5799
Choisy-le-Roi,87545285,2019,13240339
Cinq-Mars-la-Pile,87571836,2019,113762
Ciry-le-Noble,87694646,2019,3715
Civrieux-d'Azergues,87721746,2019,6347
Clelles - Mens,87747626,2019,22305
Clermont La Rotonde,87396895,2019,11686
Clermont-en-Argonne,87175737,2019,116
Coarraze - Nay,87672139,2019,33712
Collonges-lès-Premières,87713321,2019,28509
Colroy - Lubine,87144386,2019,15
Combs-la-Ville - Quincy,87682146,2019,3851637
Compiègne,87276691,2019,2277888
Conlie,87396218,2019,64332
Contrexéville,87144287,2019,25390
Corbie,87313056,2019,362926
Cordemais,87481820,2019,36473
Corps-Nuds,87471326,2019,3533
Corseul - Languenan,87478180,2019,2584
Couffoulens - Leuc,87615120,2019,368
Courcelles-le-Comte,87342063,2019,102
Courthézon,87765180,2019,25599
Couze,87584425,2019,122
Cransac,87613232,2019,3204
Cravant - Bazarnes,87683649,2019,8539
Crêches-sur-Saône,87725713,2019,27490
Crépy - Couvron,87296152,2019,2684
Créteil Pompadour,87608802,2019,7763379
Croix du Prince,87672600,2019,6884
Croix Sainte,87753491,2019,3310
Crouy,87271874,2019,1011
Dambach-la-Ville,87214213,2019,39069
Danjoutin,87700146,2019,1924
Delle,87184440,2019,25996
Dol-de-Bretagne,87478073,2019,427379
Domfront-en-Champagne,87396200,2019,11171
Dompierre-sur-Helpe,87295774,2019,3175
Donges,87481721,2019,10787
Donjeux,87142273,2019,3588
Donzère,87764290,2019,27825
Dorlisheim,87214338,2019,111005
Dormans,87171512,2019,129483
Douzillac,87595280,2019,0
Drap - Cantaron,87756775,2019,46557
Drusenheim,87212357,2019,124088
Dunkerque,87281006,2019,1931759
Ébersviller,87191379,2019,3285
Écommoy,87396564,2019,91331
Écouché,87444547,2019,528
Ecully - Tassin,87721506,2019,223872
Elbeuf - Saint-Aubin,87411173,2019,250325
Embrun,87763466,2019,109995
Épinay - Villetaneuse,87271122,2019,12886698
Épinay-sur-Orge,87545228,2019,2707994
Ermont - Eaubonne,87276055,2019,22636877
Ermont Halte,87276584,2019,1036432
Étainhus - Saint-Romain,87413328,2019,63166
Étaples - Le Touquet,87317065,2019,388912
Faremoutiers - Pommeuse,87116277,2019,269998
Fenouillet - Saint-Alban,87611962,2019,22
Feuquières - Broquiers,87313742,2019,12362
Flers,87448001,2019,126812
Fleurville - Pont-de-Vaux,87725663,2019,14190
Flez-Cuzy - Tannay,87696633,2019,1356
Foëcy,87576108,2019,27253
Fontainebleau - Avon,87682211,2019,3867663
Fontaines-d'Ozillac,87491159,2019,89
Fontan - Saorge,87756858,2019,5109
Fontenoy-sur-Moselle,87141051,2019,2864
Font-Romeu-Odeillo-Via,87784819,2019,47484
Fos-sur-Mer,87753442,2019,7260
Foucart - Alvimare,87413377,2019,7306
Fouday,87214734,2019,10791
Foug,87141036,2019,7974
Frasne,87715136,2019,208176
Fréjus,87757500,2019,181707
Frépillon,87276659,2019,353741
Frontenex,87741629,2019,33797
Frynaudour,87473876,2019,625
Gadagne,87765446,2019,9321
Gaillac,87615252,2019,263296
Gallargues-le-Montueux,87775130,2019,7596
Gambsheim,87212332,2019,194564
